EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,REPORT_YEAR,REPORT_MONTH
GO-2004111878,98,Rosedale-Moore Park,-79.3928506,43.6850197800001,2004,January
GO-2004125755,142,Woburn North,-79.23388715,43.78174054,2004,January
GO-2004136086,146,Malvern East,-79.2068937399999,43.8108493300001,2004,January
GO-2004148623,171,Junction-Wallace Emerson,-79.4343959,43.67046556,2004,January
GO-2004148619,144,Morningside Heights,-79.2038623299999,43.82353541,2004,January
GO-2004152518,154,Oakdale-Beverley Heights,-79.50863063,43.72090918,2004,February
GO-2004172092,154,Oakdale-Beverley Heights,-79.50897606,43.72235792,2004,February
GO-2004133635,2,Mount Olive-Silverstone-Jamestown,-79.5928637499999,43.7431067700001,2004,February
GO-2004218803,144,Morningside Heights,-79.2275971999999,43.8162598100001,2004,March
GO-2004218585,129,Agincourt North,-79.2665028599999,43.80802063,2004,March
GO-2004301868,58,Old East York,-79.3293371299999,43.6973764300001,2004,March
GO-2004200779,120,Clairlea-Birchmount,-79.28672612,43.7000781900001,2004,March
GO-2004229133,142,Woburn North,-79.24251743,43.76707544,2004,March
GO-2004219659,39,Bedford Park-Nortown,-79.42748485,43.7097323900001,2004,March
GO-2004219687,141,Golfdale-Cedarbrae-Woburn,-79.22532108,43.75981655,2004,March
GO-2004256410,73,Moss Park,-79.37135298,43.6590671600001,2004,April
GO-2004250857,5,Elms-Old Rexdale,-79.5505613299999,43.7250906900001,2004,April
GO-2004350484,2,Mount Olive-Silverstone-Jamestown,-79.5792837499999,43.7352348900001,2004,May
GO-2004311851,24,Black Creek,-79.51875893,43.76915718,2004,May
GO-2004311870,20,Alderwood,-79.54413998,43.59430558,2004,May
GO-2004374908,31,Yorkdale-Glen Park,-79.45703965,43.7101585500001,2004,May
GO-2004374867,72,Regent Park,-79.36299801,43.66008107,2004,May
GO-2004408720,3,Thistletown-Beaumond Heights,-79.57908532,43.73713165,2004,May
GO-2004308782,29,Maple Leaf,-79.47898028,43.71406783,2004,May
GO-2004418221,86,Roncesvalles,-79.43797411,43.642272,2004,May
GO-2004456650,73,Moss Park,-79.37445106,43.6601961800001,2004,June
GO-2004455137,85,South Parkdale,-79.42812551,43.6359750600001,2004,June
GO-2004456829,73,Moss Park,-79.36900509,43.65461429,2004,June
GO-2004510813,23,Pelmo Park-Humberlea,-79.5351766799999,43.7111969600001,2004,June
GO-2004564223,24,Black Creek,-79.52266531,43.77213497,2004,July
GO-2004565547,121,Oakridge,-79.27579757,43.6995344600001,2004,July
GO-2004565561,16,Stonegate-Queensway,-79.4852473299999,43.63014616,2004,July
GO-2004564251,28,Rustic,-79.50534135,43.70840838,2004,July
GO-2004565588,151,Yonge-Doris,-79.41266712,43.7683879000001,2004,July
GO-2004986698,146,Malvern East,-79.23605587,43.79187153,2004,July
GO-2004592201,48,Hillcrest Village,-79.35633594,43.8008534100001,2004,July
GO-2004593866,90,Junction Area,-79.46764916,43.6632451500001,2004,July
GO-2004594159,73,Moss Park,-79.36561755,43.65091268,2004,July
GO-2004607864,171,Junction-Wallace Emerson,-79.45339168,43.6633140600001,2004,August
GO-2004616055,28,Rustic,-79.5038346599999,43.7028718400001,2004,August
GO-2004605174,108,Briar Hill-Belgravia,-79.44110533,43.7022471700001,2004,August
GO-2004592255,134,Highland Creek,-79.15777869,43.7938428,2004,August
GO-2004635798,73,Moss Park,-79.37271244,43.6523424000001,2004,August
GO-2004642839,22,Humbermede,-79.54569487,43.75136344,2004,August
GO-2004642110,6,Kingsview Village-The Westway,-79.56143908,43.7006333100001,2004,September
GO-2004650681,1,West Humber-Clairville,-79.61427066,43.7321828,2004,September
GO-2004633558,27,York University Heights,-79.4907815,43.7454545000001,2004,September
GO-2004676448,70,South Riverdale,-79.33727318,43.6605570500001,2004,October
GO-2004683174,28,Rustic,-79.5005484499999,43.7112613300001,2004,October
GO-2004643900,88,High Park North,-79.4728674899999,43.6518728500001,2004,October
GO-2004696852,99,Mount Pleasant East,-79.37858096,43.70101372,2004,October
GO-2004697185,92,Corso Italia-Davenport,-79.44952146,43.6751153600001,2004,November
GO-2004734705,172,Dovercourt Village,-79.42871686,43.66929822,2004,December
GO-2004735933,133,Centennial Scarborough,-79.1692872,43.7820068500001,2004,December
GO-2004734029,58,Old East York,-79.32814143,43.6960746300001,2004,December
GO-2004735980,40,St.Andrew-Windfields,-79.38496786,43.75214384,2004,December
GO-2004730198,79,University,-79.4010302,43.6578101900001,2004,December
GO-2004775505,54,O'Connor-Parkview,-79.3089872899999,43.7086737400001,2004,December
GO-2004736004,168,Downtown Yonge East,-79.3788698,43.6606647300001,2004,December
GO-2004811677,124,Kennedy Park,-79.25651332,43.73074067,2004,December
GO-2004730003,44,Flemingdon Park,-79.3277774599999,43.7126145500001,2004,December
GO-2004860547,123,Cliffcrest,-79.23591377,43.73537465,2004,December
GO-2005879569,130,Milliken,-79.2652406999999,43.8273736900001,2005,January
GO-2005910043,172,Dovercourt Village,-79.42405096,43.66597439,2005,January
GO-2005920738,162,West Queen West,-79.4073242699999,43.64257868,2005,January
GO-20051003568,116,Steeles,-79.3321458299999,43.80720598,2005,January
GO-2005812174,24,Black Creek,-79.5214235299999,43.7732018300001,2005,January
GO-2005733656,91,Weston-Pelham Park,-79.4557907499999,43.6703302600001,2005,February
GO-2005951634,126,Dorset Park,-79.2822541,43.7694153100001,2005,February
GO-2005736672,2,Mount Olive-Silverstone-Jamestown,-79.5875824,43.7546481300001,2005,February
GO-2005768554,126,Dorset Park,-79.2822541,43.7694153100001,2005,February
GO-2005918414,74,North St.James Town,-79.37377428,43.66728915,2005,February
GO-2005929672,160,Mimico-Queensway,-79.4918694,43.6132781700001,2005,February
GO-2005969241,36,Newtonbrook West,-79.4460503,43.78591163,2005,February
GO-2005953786,42,Banbury-Don Mills,-79.3563018199999,43.7409758200001,2005,March
GO-2005745939,16,Stonegate-Queensway,-79.49823058,43.6239133300001,2005,March
GO-2005758352,167,Church-Wellesley,-79.37937119,43.6618695400001,2005,March
GO-2005884190,122,Birchcliffe-Cliffside,-79.28125575,43.6853064700001,2005,April
GO-20051052948,85,South Parkdale,-79.4360337699999,43.6371701900001,2005,April
GO-20051006774,165,Harbourfront-CityPlace,-79.3844407399999,43.64230121,2005,April
GO-2005739652,21,Humber Summit,-79.5529797199999,43.7514332800001,2005,April
GO-2005736140,129,Agincourt North,-79.2816987099999,43.80845778,2005,May
GO-2005739574,171,Junction-Wallace Emerson,-79.43536217,43.6598775900001,2005,May
GO-2005737037,25,Glenfield-Jane Heights,-79.51390331,43.7546383600001,2005,May
GO-2005756176,66,Danforth,-79.3417750899999,43.67956123,2005,May
GO-20051001532,167,Church-Wellesley,-79.38152129,43.6684536700001,2005,May
GO-2005863844,128,Agincourt South-Malvern West,-79.24524616,43.78324832,2005,May
GO-2005988453,136,West Hill,-79.19065218,43.75870273,2005,May
GO-2005781084,25,Glenfield-Jane Heights,-79.5096773,43.7396665200001,2005,May
GO-2005760646,62,East End-Danforth,-79.29491704,43.6897126800001,2005,June
GO-20051000509,24,Black Creek,-79.52186721,43.7667634200001,2005,June
GO-2005834756,32,Englemount-Lawrence,-79.44132042,43.7208161200001,2005,June
GO-20051086009,172,Dovercourt Village,-79.43840457,43.6669563500001,2005,June
GO-2005884293,22,Humbermede,-79.56827627,43.7463139700001,2005,July
GO-20051150352,136,West Hill,-79.19167772,43.7698181700001,2005,July
GO-2005863854,121,Oakridge,-79.27256053,43.69468894,2005,July
GO-20051059962,111,Rockcliffe-Smythe,-79.4821350299999,43.68062582,2005,July
GO-20051070618,149,Parkwoods-O'Connor Hills,-79.3258448,43.7433631800001,2005,July
GO-20051135001,32,Englemount-Lawrence,-79.44101856,43.72012088,2005,July
GO-20051033503,148,East L'Amoreaux,-79.3157626299999,43.7967668800001,2005,July
GO-20051148137,168,Downtown Yonge East,-79.38108203,43.6583163600001,2005,July
GO-20051041793,2,Mount Olive-Silverstone-Jamestown,-79.58321011,43.73298162,2005,August
GO-20051102449,147,L'Amoreaux West,-79.33312856,43.7981694000001,2005,August
GO-20051068304,71,Cabbagetown-South St.James Town,-79.37551634,43.66573486,2005,August
GO-2005985817,8,Humber Heights-Westmount,-79.5205853099999,43.6958138100001,2005,August
GO-20051156816,71,Cabbagetown-South St.James Town,-79.37468029,43.6670883300001,2005,August
GO-20051072514,44,Flemingdon Park,-79.33495372,43.7187242800001,2005,August
GO-2005117846,156,Bendale-Glen Andrew,-79.26662183,43.75811664,2005,August
GO-20051183577,18,New Toronto,-79.50728385,43.6025305000001,2005,August
GO-20051189864,139,Scarborough Village,-79.22055842,43.7428288200001,2005,August
GO-2005761120,25,Glenfield-Jane Heights,-79.5095221299999,43.7391209400001,2005,August
GO-20051178414,73,Moss Park,-79.37011896,43.65615654,2005,August
GO-20051389771,42,Banbury-Don Mills,-79.34365243,43.7402678400001,2005,September
GO-20051101797,28,Rustic,-79.50130898,43.7049818200001,2005,September
GO-2005739598,163,Fort York-Liberty Village,-79.40009206,43.6355817900001,2005,September
GO-20051096519,24,Black Creek,-79.51476374,43.76720514,2005,September
GO-20051203047,25,Glenfield-Jane Heights,-79.5163405,43.7518865600001,2005,September
GO-20051139553,85,South Parkdale,-79.4342743,43.63630227,2005,September
GO-20051156513,5,Elms-Old Rexdale,-79.54936006,43.72728306,2005,September
GO-20051158528,33,Clanton Park,-79.4400817499999,43.7361031200001,2005,September
GO-20051228892,58,Old East York,-79.3352611299999,43.6945392200001,2005,September
GO-20051141576,136,West Hill,-79.1626279499999,43.7703886400001,2005,October
GO-20051325246,2,Mount Olive-Silverstone-Jamestown,-79.5885304,43.7386883200001,2005,October
GO-20051265274,2,Mount Olive-Silverstone-Jamestown,-79.5916994999999,43.7367668700001,2005,October
GO-20051317338,147,L'Amoreaux West,-79.33312856,43.7981694000001,2005,November
GO-20051293148,54,O'Connor-Parkview,-79.30157306,43.7152998400001,2005,November
GO-20051283750,85,South Parkdale,-79.4338729099999,43.6393201400001,2005,November
GO-20051345445,108,Briar Hill-Belgravia,-79.44278975,43.69729598,2005,November
GO-20051356083,153,Avondale,-79.40656984,43.75649487,2005,November
GO-20051322417,91,Weston-Pelham Park,-79.4636268199999,43.6807157700001,2005,November
GO-20051258191,2,Mount Olive-Silverstone-Jamestown,-79.59230675,43.74237026,2005,November
GO-20051337264,126,Dorset Park,-79.27737099,43.74557201,2005,November
GO-20051428567,171,Junction-Wallace Emerson,-79.44868158,43.65957074,2005,November
GO-20051439907,102,Forest Hill North,-79.4268528599999,43.70709886,2005,December
GO-20051443414,25,Glenfield-Jane Heights,-79.51668932,43.7518500300001,2005,December
GO-20051229258,64,Woodbine Corridor,-79.3176660999999,43.68462092,2005,December
GO-20061426456,108,Briar Hill-Belgravia,-79.44732917,43.6963527,2006,January
GO-20061557753,39,Bedford Park-Nortown,-79.41491774,43.7351751200001,2006,January
GO-20061361475,25,Glenfield-Jane Heights,-79.5004743499999,43.7449688,2006,February
GO-20061511490,44,Flemingdon Park,-79.33495372,43.7187242800001,2006,February
GO-20061624304,147,L'Amoreaux West,-79.33038092,43.7966955800001,2006,February
GO-20061559867,61,Taylor-Massey,-79.29251472,43.69285848,2006,March
GO-20061597252,134,Highland Creek,-79.17438663,43.7927161800001,2006,March
GO-20061640987,22,Humbermede,-79.54522323,43.7478746,2006,March
GO-20061591256,139,Scarborough Village,-79.21891018,43.74317589,2006,March
GO-20061479234,74,North St.James Town,-79.37377428,43.66728915,2006,March
GO-20061570672,115,Mount Dennis,-79.49091301,43.68756517,2006,March
GO-20061671071,25,Glenfield-Jane Heights,-79.5071915199999,43.7484669500001,2006,March
GO-20061578377,21,Humber Summit,-79.54907202,43.75064251,2006,April
GO-20061673447,155,Downsview,-79.47342875,43.7291415,2006,April
GO-20061636602,47,Don Valley Village,-79.34431813,43.78096988,2006,April
GO-20061473434,44,Flemingdon Park,-79.32852697,43.7190244000001,2006,April
GO-20061686110,18,New Toronto,-79.5088959299999,43.60153166,2006,April
GO-20061439616,66,Danforth,-79.32322605,43.6838945800001,2006,May
GO-20061506152,78,Kensington-Chinatown,-79.3941030299999,43.6526032100001,2006,May
GO-20061714664,61,Taylor-Massey,-79.2937192799999,43.6925816,2006,May
GO-20061465047,106,Humewood-Cedarvale,-79.4208665099999,43.68618824,2006,May
GO-20061630473,141,Golfdale-Cedarbrae-Woburn,-79.21567941,43.76056737,2006,May
GO-20061558823,66,Danforth,-79.3335503499999,43.68165435,2006,June
GO-20061677509,155,Downsview,-79.48599638,43.7428613100001,2006,June
GO-20061441432,113,Weston,-79.50657838,43.6956364000001,2006,June
GO-20061433643,28,Rustic,-79.50226868,43.71652663,2006,June
GO-20061269372,115,Mount Dennis,-79.49091301,43.68756517,2006,June
GO-20061556233,154,Oakdale-Beverley Heights,-79.50815463,43.7190711700001,2006,June
GO-20061523520,145,Malvern West,-79.22448013,43.8025008600001,2006,June
GO-20061712933,167,Church-Wellesley,-79.38265705,43.66673432,2006,June
GO-20061614702,166,St Lawrence-East Bayfront-The Islands,-79.3679003999999,43.64743567,2006,June
GO-20061463143,90,Junction Area,-79.47190263,43.6772222000001,2006,July
GO-20061436777,20,Alderwood,-79.54485457,43.6008445100001,2006,July
GO-20061680741,168,Downtown Yonge East,-79.37606178,43.6554536900001,2006,July
GO-20061789165,144,Morningside Heights,-79.2264549,43.82980644,2006,July
GO-20061482034,115,Mount Dennis,-79.49201672,43.6879166300001,2006,July
GO-20061786165,144,Morningside Heights,-79.2264549,43.82980644,2006,July
GO-20061720929,1,West Humber-Clairville,-79.5920840699999,43.73217463,2006,July
GO-20061753633,54,O'Connor-Parkview,-79.31062202,43.7137981400001,2006,July
GO-20061436568,54,O'Connor-Parkview,-79.31062202,43.7137981400001,2006,July
GO-20061436461,146,Malvern East,-79.21694931,43.8072332400001,2006,July
GO-20061684861,85,South Parkdale,-79.4366091699999,43.63872666,2006,August
GO-20061467979,170,Yonge-Bay Corridor,-79.38359055,43.6583035300001,2006,September
GO-20061442534,148,East L'Amoreaux,-79.30397793,43.8017136300001,2006,September
GO-20061825448,142,Woburn North,-79.24036174,43.7704551100001,2006,September
GO-20061873074,85,South Parkdale,-79.42913198,43.6385765900001,2006,September
GO-20061859866,116,Steeles,-79.3256371799999,43.8073583500001,2006,September
GO-20061696275,122,Birchcliffe-Cliffside,-79.2564559799999,43.7101685800001,2006,September
GO-20061448580,167,Church-Wellesley,-79.3825417799999,43.66314727,2006,September
GO-20061710058,21,Humber Summit,-79.56910076,43.75904905,2006,September
GO-20061904938,158,Islington,-79.56014355,43.64739045,2006,October
GO-20061905589,43,Victoria Village,-79.30446524,43.71890074,2006,October
GO-20061855834,71,Cabbagetown-South St.James Town,-79.3635225099999,43.6662301600001,2006,October
GO-20061696286,119,Wexford/Maryvale,-79.30048125,43.7279357100001,2006,October
GO-20061603174,134,Highland Creek,-79.1943528,43.7892712500001,2006,October
GO-20061877732,16,Stonegate-Queensway,-79.4962639299999,43.6277279700001,2006,October
GO-20061787320,164,Wellington Place,-79.38735317,43.64881731,2006,October
GO-20061470621,43,Victoria Village,-79.30225605,43.71598276,2006,November
GO-20061448992,145,Malvern West,-79.22924026,43.80987415,2006,November
GO-20061945800,87,High Park-Swansea,-79.48447934,43.6493242400001,2006,November
GO-20061796411,165,Harbourfront-CityPlace,-79.39392521,43.64273279,2006,December
GO-20061462848,144,Morningside Heights,-79.19713229,43.7967633100001,2006,December
GO-20061451923,72,Regent Park,-79.35833029,43.66258988,2006,December
GO-20061501929,85,South Parkdale,-79.4273711399999,43.6389542900001,2006,December
GO-20061490523,4,Rexdale-Kipling,-79.573471,43.7257443500001,2006,December
GO-20061932560,24,Black Creek,-79.51937902,43.76449275,2006,December
GO-20071875060,145,Malvern West,-79.22821663,43.7999873700001,2007,January
GO-20071763040,44,Flemingdon Park,-79.3231965799999,43.7119442800001,2007,January
GO-20071441479,113,Weston,-79.51457615,43.69952521,2007,January
GO-20071993783,128,Agincourt South-Malvern West,-79.26697259,43.7807775100001,2007,January
GO-20071492036,111,Rockcliffe-Smythe,-79.47716257,43.6781535900001,2007,January
GO-20071925141,123,Cliffcrest,-79.22790402,43.7224311300001,2007,February
GO-20073654724,166,St Lawrence-East Bayfront-The Islands,-79.3689964,43.6439325000001,2007,February
GO-20071896894,154,Oakdale-Beverley Heights,-79.51320032,43.72550965,2007,February
GO-20072425942,158,Islington,-79.5556868,43.64151474,2007,February
GO-20072061133,120,Clairlea-Birchmount,-79.29146059,43.7269901400001,2007,March
GO-20072065992,22,Humbermede,-79.5483688699999,43.7487717000001,2007,March
GO-20071564750,107,Oakwood Village,-79.4408411799999,43.69264824,2007,March
GO-20071438873,151,Yonge-Doris,-79.4149291099999,43.77990278,2007,March
GO-20072090220,25,Glenfield-Jane Heights,-79.51668932,43.7518500300001,2007,April
GO-20072072766,71,Cabbagetown-South St.James Town,-79.36867061,43.66784239,2007,April
GO-20071447527,2,Mount Olive-Silverstone-Jamestown,-79.58664758,43.75268118,2007,April
GO-20071606685,142,Woburn North,-79.22839199,43.7606248800001,2007,April
GO-20072086798,34,Bathurst Manor,-79.44053044,43.7551159000001,2007,April
GO-20071842715,68,North Riverdale,-79.35443287,43.66501487,2007,April
GO-20072003231,124,Kennedy Park,-79.2632869299999,43.7333291800001,2007,April
GO-20072178693,154,Oakdale-Beverley Heights,-79.5276780299999,43.7166885600001,2007,April
GO-20072021610,67,Playter Estates-Danforth,-79.35074707,43.6777879800001,2007,April
GO-20071971014,167,Church-Wellesley,-79.38678443,43.67022021,2007,April
GO-20072149719,135,Morningside,-79.2049723499999,43.7825951300001,2007,May
GO-20072198590,143,West Rouge,-79.17949528,43.8042729200001,2007,May
GO-20072226769,5,Elms-Old Rexdale,-79.5517987699999,43.7268739200001,2007,May
GO-20072163954,99,Mount Pleasant East,-79.38887553,43.7086478200001,2007,May
GO-20072151831,78,Kensington-Chinatown,-79.40130813,43.64966681,2007,May
GO-20072044021,22,Humbermede,-79.5401287999999,43.74178779,2007,May
GO-20071902458,42,Banbury-Don Mills,-79.3495637,43.75179123,2007,May
GO-20072226684,73,Moss Park,-79.3627367999999,43.6515623700001,2007,May
GO-20072055785,78,Kensington-Chinatown,-79.3974341699999,43.6530740200001,2007,May
GO-20072243955,150,Fenside-Parkwoods,-79.31870381,43.75991896,2007,June
GO-20072066379,3,Thistletown-Beaumond Heights,-79.57830605,43.7354983700001,2007,June
GO-20072127704,109,Caledonia-Fairbank,-79.45926909,43.6892762800001,2007,June
GO-20072064605,144,Morningside Heights,-79.21791762,43.8228643200001,2007,June
GO-20072315548,72,Regent Park,-79.36601253,43.6594348400001,2007,June
GO-20072304950,31,Yorkdale-Glen Park,-79.44785913,43.72058451,2007,July
GO-20072122523,143,West Rouge,-79.15384764,43.7976406500001,2007,July
GO-20072126683,136,West Hill,-79.19473833,43.7620081200001,2007,July
GO-20072043425,142,Woburn North,-79.2307976499999,43.7802622,2007,July
GO-20072226971,107,Oakwood Village,-79.44029935,43.6923317800001,2007,July
GO-20072162156,25,Glenfield-Jane Heights,-79.5049827299999,43.7413953700001,2007,July
GO-20072096282,74,North St.James Town,-79.37510285,43.67049415,2007,July
GO-20072253925,164,Wellington Place,-79.38868029,43.64819386,2007,July
GO-20072314144,144,Morningside Heights,-79.21190638,43.8184359000001,2007,July
GO-20072133216,90,Junction Area,-79.4645541,43.6653982300001,2007,July
GO-20072344083,138,Eglinton East,-79.23835825,43.73884696,2007,July
GO-20072177286,1,West Humber-Clairville,-79.5935359599999,43.7337657800001,2007,July
GO-20072082431,72,Regent Park,-79.36233057,43.6629653700001,2007,August
GO-20072187991,162,West Queen West,-79.41125629,43.6457424500001,2007,August
GO-20072426042,24,Black Creek,-79.51928818,43.77026626,2007,August
GO-20072421599,123,Cliffcrest,-79.22911791,43.7279788600001,2007,August
GO-20072383826,55,Thorncliffe Park,-79.34784325,43.7025705900001,2007,August
GO-20072077377,121,Oakridge,-79.28351257,43.69406136,2007,August
GO-20072442324,129,Agincourt North,-79.28339971,43.80508151,2007,August
GO-20072357094,120,Clairlea-Birchmount,-79.28743475,43.7079316300001,2007,September
GO-20072479780,107,Oakwood Village,-79.44151246,43.6830462200001,2007,September
GO-20072265196,126,Dorset Park,-79.27978261,43.74851735,2007,September
GO-20072373579,28,Rustic,-79.50482849,43.70663913,2007,September
GO-20072304687,168,Downtown Yonge East,-79.38248706,43.65990664,2007,September
GO-20072430194,150,Fenside-Parkwoods,-79.3446466199999,43.76463197,2007,September
GO-20072373602,25,Glenfield-Jane Heights,-79.5170711599999,43.75484813,2007,September
GO-20072539175,155,Downsview,-79.48963037,43.7363552900001,2007,October
GO-20072432106,111,Rockcliffe-Smythe,-79.4909339599999,43.67124454,2007,October
GO-20072424127,94,Wychwood,-79.43128942,43.68052032,2007,October
GO-20071902459,25,Glenfield-Jane Heights,-79.5113870599999,43.75012851,2007,October
GO-20072421605,119,Wexford/Maryvale,-79.31014981,43.7570177600001,2007,October
GO-20072538165,48,Hillcrest Village,-79.3603779699999,43.8095041500001,2007,October
GO-20072371208,68,North Riverdale,-79.35227629,43.6658777600001,2007,October
GO-20072404032,159,Etobicoke City Centre,-79.53055002,43.6467671500001,2007,October
GO-20072345705,25,Glenfield-Jane Heights,-79.51568116,43.74914154,2007,November
GO-20072403226,73,Moss Park,-79.36694949,43.65649381,2007,November
GO-20072424731,54,O'Connor-Parkview,-79.3089512299999,43.7105189100001,2007,November
GO-20072528917,118,Tam O'Shanter-Sullivan,-79.29934459,43.7835887100001,2007,November
GO-20072507368,145,Malvern West,-79.2349281899999,43.79465607,2007,November
GO-20072345729,24,Black Creek,-79.51476374,43.76720514,2007,November
GO-20072370103,135,Morningside,-79.19621683,43.7866207000001,2007,November
GO-20073098346,156,Bendale-Glen Andrew,-79.25388925,43.77519892,2007,December
GO-20072101272,146,Malvern East,-79.21243507,43.81207513,2007,December
GO-20072311686,144,Morningside Heights,-79.21101573,43.8179017,2007,December
GO-20072428698,72,Regent Park,-79.3595016099999,43.65829519,2007,December
GO-20072446147,2,Mount Olive-Silverstone-Jamestown,-79.58664758,43.75268118,2007,December
GO-20082586541,54,O'Connor-Parkview,-79.31700399,43.70893849,2008,January
GO-20082601995,167,Church-Wellesley,-79.38580431,43.66919161,2008,January
GO-20082532076,70,South Riverdale,-79.34945465,43.66614488,2008,January
GO-20082605959,154,Oakdale-Beverley Heights,-79.5096034599999,43.7248876100001,2008,January
GO-20082520381,138,Eglinton East,-79.24467607,43.7450086800001,2008,February
GO-20082428060,145,Malvern West,-79.23055871,43.81357225,2008,February
GO-20082377423,141,Golfdale-Cedarbrae-Woburn,-79.21141302,43.7637232600001,2008,February
GO-20082604028,81,Trinity-Bellwoods,-79.40976277,43.64839461,2008,February
GO-20082615345,62,East End-Danforth,-79.3061987199999,43.6855130100001,2008,February
GO-20082651936,33,Clanton Park,-79.45674748,43.7516569300001,2008,February
GO-20082704738,31,Yorkdale-Glen Park,-79.44662046,43.71891057,2008,March
GO-20082722663,13,Etobicoke West Mall,-79.57031397,43.65192911,2008,March
GO-20082371247,70,South Riverdale,-79.34160386,43.6648381000001,2008,March
GO-20082586161,171,Junction-Wallace Emerson,-79.4458559999999,43.6620584400001,2008,April
GO-20082743492,90,Junction Area,-79.46501087,43.6679951200001,2008,April
GO-20082651181,139,Scarborough Village,-79.2183105399999,43.74529871,2008,May
GO-20082577122,139,Scarborough Village,-79.2183105399999,43.74529871,2008,May
GO-20082783886,42,Banbury-Don Mills,-79.3351890599999,43.7312559100001,2008,May
GO-20082853575,146,Malvern East,-79.2139296,43.8105422200001,2008,May
GO-20082855091,118,Tam O'Shanter-Sullivan,-79.29450547,43.78471825,2008,May
GO-20082597314,1,West Humber-Clairville,-79.5926115199999,43.7165253700001,2008,May
GO-20082709711,43,Victoria Village,-79.2992832199999,43.7166640900001,2008,May
GO-20082555616,162,West Queen West,-79.4094759399999,43.6450070500001,2008,June
GO-20082399394,111,Rockcliffe-Smythe,-79.49375172,43.67166625,2008,June
GO-20082368814,61,Taylor-Massey,-79.29731005,43.69651845,2008,June
