EVENT_UNIQUE_ID,HOOD_158,NEIGHBOURHOOD_158,X,Y,REPORT_YEAR,REPORT_MONTH
GO-20181823974,27,York University Heights,-79.49464569,43.7777118500001,2018,October
GO-20181827810,118,Tam O'Shanter-Sullivan,-79.29878906,43.78369574,2018,October
GO-20181839683,70,South Riverdale,-79.3474438699999,43.6594136200001,2018,October
GO-20181879521,155,Downsview,-79.48909235,43.7348565500001,2018,October
GO-20181887731,168,Downtown Yonge East,-79.3766988799999,43.6569575400001,2018,October
GO-20181923388,120,Clairlea-Birchmount,-79.28629162,43.69907019,2018,October
GO-20181939006,124,Kennedy Park,-79.2645509,43.73276465,2018,October
GO-20182096419,23,Pelmo Park-Humberlea,-79.5304371399999,43.71946574,2018,November
GO-20182113063,73,Moss Park,-79.36900509,43.65461429,2018,November
GO-20182124586,136,West Hill,-79.188074,43.76726367,2018,November
GO-20182242344,73,Moss Park,-79.37445106,43.6601961800001,2018,December
GO-20182280579,6,Kingsview Village-The Westway,-79.5486724099999,43.7013181,2018,December
GO-20182315055,24,Black Creek,-79.51777127,43.75900983,2018,December
GO-20182320758,164,Wellington Place,-79.39764343,43.64494841,2018,December
GO-20182339244,2,Mount Olive-Silverstone-Jamestown,-79.5839050399999,43.7510966200001,2018,December
GO-201930365,124,Kennedy Park,-79.25202762,43.72726556,2019,January
GO-201945560,120,Clairlea-Birchmount,-79.26980481,43.7110752200001,2019,January
GO-201954928,4,Rexdale-Kipling,-79.5599347099999,43.7228443000001,2019,January
GO-201969065,126,Dorset Park,-79.2873449799999,43.7698080000001,2019,January
GO-2019146683,111,Rockcliffe-Smythe,-79.48624276,43.6698551900001,2019,January
GO-2019244561,72,Regent Park,-79.3634387399999,43.6558247300001,2019,February
GO-2019258675,161,Humber Bay Shores,-79.47999573,43.6239838700001,2019,February
GO-2019272774,136,West Hill,-79.19489042,43.76648973,2019,February
GO-2019281405,4,Rexdale-Kipling,-79.55597987,43.7169414200001,2019,February
GO-2019349242,2,Mount Olive-Silverstone-Jamestown,-79.58037067,43.73495345,2019,February
GO-2019400418,173,North Toronto,-79.3912232499999,43.71112256,2019,March
GO-2019424256,100,Yonge-Eglinton,-79.40851244,43.70459226,2019,March
GO-2019449448,155,Downsview,-79.48591156,43.7384657100001,2019,March
GO-2019456465,91,Weston-Pelham Park,-79.45784714,43.6690289200001,2019,March
GO-2019494501,7,Willowridge-Martingrove-Richview,-79.55425841,43.67835333,2019,March
GO-2019499554,171,Junction-Wallace Emerson,-79.45097831,43.6584185500001,2019,March
GO-2019598298,118,Tam O'Shanter-Sullivan,-79.29007776,43.7872446000001,2019,April
GO-2019649220,170,Yonge-Bay Corridor,-79.38027515,43.6486444600001,2019,April
GO-2019677551,110,Keelesdale-Eglinton West,-79.4779182899999,43.68864374,2019,April
GO-2019716384,107,Oakwood Village,-79.4386879099999,43.69144147,2019,April
GO-2019766762,11,Eringate-Centennial-West Deane,-79.5793750399999,43.65579681,2019,April
GO-2019767371,135,Morningside,-79.21300106,43.7746506,2019,April
GO-2019785029,1,West Humber-Clairville,-79.5903674099999,43.7340051900001,2019,May
GO-2019798063,21,Humber Summit,-79.56606207,43.76058053,2019,May
GO-2019819986,140,Guildwood,-79.19874013,43.7462932600001,2019,May
GO-2019928762,172,Dovercourt Village,-79.43171706,43.6640477600001,2019,May
GO-20191039892,73,Moss Park,-79.3732509,43.65372288,2019,June
GO-20191052988,169,Bay-Cloverhill,-79.3870636299999,43.6685331400001,2019,June
GO-20191191914,150,Fenside-Parkwoods,-79.3204085899999,43.76076972,2019,June
GO-20191198026,136,West Hill,-79.18487845,43.7648618200001,2019,June
GO-20191206091,115,Mount Dennis,-79.50288268,43.6886992500001,2019,June
GO-20191213308,164,Wellington Place,-79.39331907,43.64672612,2019,June
GO-20191226977,73,Moss Park,-79.36900509,43.65461429,2019,July
GO-20191344279,172,Dovercourt Village,-79.4316687199999,43.66065503,2019,July
GO-20191445359,28,Rustic,-79.50475341,43.7157347200001,2019,August
GO-20191492032,94,Wychwood,-79.4276975499999,43.6812936800001,2019,August
GO-20191506357,43,Victoria Village,-79.3014674999999,43.71725545,2019,August
GO-20191558069,86,Roncesvalles,-79.44947279,43.6490611300001,2019,August
GO-20191581564,23,Pelmo Park-Humberlea,-79.53368757,43.71359821,2019,August
GO-20191595863,115,Mount Dennis,-79.50277324,43.6920447300001,2019,August
GO-20191619393,21,Humber Summit,-79.55805406,43.7599929200001,2019,August
GO-20191683554,156,Bendale-Glen Andrew,-79.25161131,43.7549169100001,2019,September
GO-20191695351,154,Oakdale-Beverley Heights,-79.5062639,43.7212370300001,2019,September
GO-20191745744,134,Highland Creek,-79.17474205,43.7906247500001,2019,September
GO-20191782132,31,Yorkdale-Glen Park,-79.45317635,43.7069765100001,2019,September
GO-20191806337,130,Milliken,-79.26040624,43.82071024,2019,September
GO-20191828916,126,Dorset Park,-79.2889229199999,43.7719364000001,2019,September
GO-20191840069,13,Etobicoke West Mall,-79.56800516,43.65127463,2019,September
GO-20191843578,167,Church-Wellesley,-79.38468439,43.66776637,2019,September
GO-20191878460,2,Mount Olive-Silverstone-Jamestown,-79.5885579499999,43.7566777000001,2019,September
GO-20191894014,25,Glenfield-Jane Heights,-79.51248285,43.74773351,2019,October
GO-20191901852,170,Yonge-Bay Corridor,-79.38480322,43.6476559500001,2019,October
GO-20191930830,60,Woodbine-Lumsden,-79.316265,43.6982172200001,2019,October
GO-20191981086,2,Mount Olive-Silverstone-Jamestown,-79.5875915,43.7368811900001,2019,October
GO-20192006688,48,Hillcrest Village,-79.35845383,43.81105889,2019,October
GO-20192021028,87,High Park-Swansea,-79.47105024,43.63825444,2019,October
GO-20192067798,174,South Eglinton-Davisville,-79.39087649,43.6994868300001,2019,October
GO-20192106976,95,Annex,-79.4030140199999,43.6676922300001,2019,October
GO-20192131648,159,Etobicoke City Centre,-79.55615039,43.61421138,2019,November
GO-20192136178,61,Taylor-Massey,-79.2996930899999,43.6946753300001,2019,November
GO-20192150110,113,Weston,-79.50472529,43.70434413,2019,November
GO-20192212187,107,Oakwood Village,-79.44004592,43.69182728,2019,November
GO-20192263515,138,Eglinton East,-79.24467607,43.7450086800001,2019,November
GO-20192361770,21,Humber Summit,-79.54270565,43.75333003,2019,December
GO-20192378461,119,Wexford/Maryvale,-79.3017697399999,43.7471020200001,2019,December
GO-20192390677,1,West Humber-Clairville,-79.60272672,43.7237208400001,2019,December
GO-20192385631,123,Cliffcrest,-79.23375269,43.71703505,2019,December
GO-20192390277,49,Bayview Woods-Steeles,-79.36940631,43.79063832,2019,December
GO-20192412908,155,Downsview,-79.48217169,43.72726155,2019,December
GO-20192445475,118,Tam O'Shanter-Sullivan,-79.29934459,43.7835887100001,2019,December
GO-20192452711,113,Weston,-79.5109246499999,43.69893526,2019,December
GO-20192464487,79,University,-79.4060339599999,43.6622545800001,2019,December
GO-20192465270,73,Moss Park,-79.37135298,43.6590671600001,2019,December
GO-20192470898,85,South Parkdale,-79.4366091699999,43.63872666,2019,December
GO-20192490349,13,Etobicoke West Mall,-79.56293289,43.63964743,2019,December
GO-20192503671,138,Eglinton East,-79.24121503,43.74219879,2019,December
GO-20192520736,145,Malvern West,-79.2251285099999,43.8111668500001,2019,December
GO-20205967,72,Regent Park,-79.35868397,43.6624093500001,2020,January
GO-202069552,135,Morningside,-79.20913153,43.7870641800001,2020,January
GO-202082425,118,Tam O'Shanter-Sullivan,-79.30470808,43.7816358000001,2020,January
GO-2020135493,141,Golfdale-Cedarbrae-Woburn,-79.23175356,43.7764301500001,2020,January
GO-2020136609,107,Oakwood Village,-79.43317302,43.6846409500001,2020,January
GO-2020174603,139,Scarborough Village,-79.21948774,43.7365973300001,2020,January
GO-2020219180,165,Harbourfront-CityPlace,-79.39927827,43.63909305,2020,January
GO-2020249293,66,Danforth,-79.3313457099999,43.68170366,2020,February
GO-2020271347,13,Etobicoke West Mall,-79.57031397,43.65192911,2020,February
GO-2020372105,128,Agincourt South-Malvern West,-79.24848328,43.79184202,2020,February
GO-2020390671,155,Downsview,-79.45863625,43.73091643,2020,February
GO-2020530236,115,Mount Dennis,-79.4895289899999,43.68698735,2020,March
GO-2020524758,128,Agincourt South-Malvern West,-79.27041788,43.7855682000001,2020,March
GO-2020538385,107,Oakwood Village,-79.4474050599999,43.6955477500001,2020,March
GO-2020562795,120,Clairlea-Birchmount,-79.28878635,43.7206800700001,2020,March
GO-2020580138,168,Downtown Yonge East,-79.3800831,43.65590281,2020,March
GO-2020648505,142,Woburn North,-79.2307976499999,43.7802622,2020,April
GO-2020665733,147,L'Amoreaux West,-79.31933079,43.7969885300001,2020,April
GO-2020668167,55,Thorncliffe Park,-79.35044895,43.70264876,2020,April
GO-2020686647,94,Wychwood,-79.43250015,43.6802700000001,2020,April
GO-2020717283,52,Bayview Village,-79.3760645,43.7726476400001,2020,April
GO-2020762187,160,Mimico-Queensway,-79.49977258,43.61644333,2020,April
GO-2020790951,25,Glenfield-Jane Heights,-79.50688173,43.7403182100001,2020,April
GO-2020828038,119,Wexford/Maryvale,-79.29973426,43.7475395500001,2020,May
GO-2020893378,174,South Eglinton-Davisville,-79.3904717999999,43.6985953600001,2020,May
GO-2020898005,2,Mount Olive-Silverstone-Jamestown,-79.58264006,43.74679595,2020,May
GO-2020915335,147,L'Amoreaux West,-79.32480939,43.78010412,2020,May
GO-2020909524,138,Eglinton East,-79.25531093,43.73903255,2020,May
GO-2020971451,164,Wellington Place,-79.39205737,43.6453667600001,2020,May
GO-2020993900,2,Mount Olive-Silverstone-Jamestown,-79.5928189799999,43.7390724000001,2020,May
GO-20201063476,55,Thorncliffe Park,-79.35098706,43.7135924,2020,June
GO-20201127664,92,Corso Italia-Davenport,-79.4486320999999,43.6767276,2020,June
GO-20201173382,71,Cabbagetown-South St.James Town,-79.37220461,43.6676287600001,2020,June
GO-20201233592,147,L'Amoreaux West,-79.33312856,43.7981694000001,2020,July
GO-20201267365,73,Moss Park,-79.3733054799999,43.65865354,2020,July
GO-20201278229,156,Bendale-Glen Andrew,-79.25916985,43.7784380300001,2020,July
GO-20201281439,111,Rockcliffe-Smythe,-79.49375172,43.67166625,2020,July
GO-20201466110,59,Danforth East York,-79.33466535,43.6868786200001,2020,August
GO-20201486174,81,Trinity-Bellwoods,-79.4216318599999,43.6500694200001,2020,August
GO-20201505493,162,West Queen West,-79.4161220299999,43.64258519,2020,August
GO-20201506702,138,Eglinton East,-79.24479753,43.7441629100001,2020,August
GO-20201568363,153,Avondale,-79.40823534,43.75688287,2020,August
GO-20201583370,136,West Hill,-79.1862222199999,43.7684028900001,2020,August
GO-20201607604,73,Moss Park,-79.37102845,43.65828851,2020,August
GO-20201655784,27,York University Heights,-79.49083369,43.7504130400001,2020,September
GO-20201691332,1,West Humber-Clairville,-79.5875848599999,43.7279322000001,2020,September
GO-20201713867,111,Rockcliffe-Smythe,-79.48567466,43.66849524,2020,September
GO-20201730504,1,West Humber-Clairville,-79.55968601,43.7133118200001,2020,September
GO-20201728164,113,Weston,-79.52285599,43.7043599100001,2020,September
GO-20201786596,146,Malvern East,-79.20161508,43.80236826,2020,September
GO-20201816857,24,Black Creek,-79.52253066,43.7674832000001,2020,September
GO-20201838773,24,Black Creek,-79.51928818,43.77026626,2020,September
GO-20201838399,2,Mount Olive-Silverstone-Jamestown,-79.58816144,43.7463088200001,2020,September
GO-20201989086,47,Don Valley Village,-79.3558029,43.79243058,2020,September
GO-20201863629,113,Weston,-79.50694655,43.70455852,2020,October
GO-20201876749,155,Downsview,-79.49256503,43.7369835600001,2020,October
GO-20201908230,32,Englemount-Lawrence,-79.4334601099999,43.727474,2020,October
GO-20202026517,121,Oakridge,-79.28630896,43.69120667,2020,October
GO-20202114189,24,Black Creek,-79.51696223,43.7619646700001,2020,November
GO-20202177333,143,West Rouge,-79.13744644,43.79212138,2020,November
GO-20202188906,172,Dovercourt Village,-79.42400291,43.6627156700001,2020,November
GO-20202213650,149,Parkwoods-O'Connor Hills,-79.3130212299999,43.751492,2020,November
GO-20202271563,31,Yorkdale-Glen Park,-79.4533935699999,43.7079013000001,2020,December
GO-20202295266,83,Dufferin Grove,-79.43536217,43.6598775900001,2020,December
GO-2020982844,78,Kensington-Chinatown,-79.4047963799999,43.65267221,2020,December
GO-20202279344,64,Woodbine Corridor,-79.3221432999999,43.67981933,2020,December
GO-20202381546,173,North Toronto,-79.3914972699999,43.70812828,2020,December
GO-20202400901,47,Don Valley Village,-79.3564935699999,43.7815982000001,2020,December
GO-202179788,124,Kennedy Park,-79.2601843799999,43.7340608700001,2021,January
GO-2021105728,21,Humber Summit,-79.5576293999999,43.7487888000001,2021,January
GO-2021133150,27,York University Heights,-79.50554178,43.7648662500001,2021,January
GO-2021204256,8,Humber Heights-Westmount,-79.52763484,43.7013626,2021,January
GO-2021185744,98,Rosedale-Moore Park,-79.38821168,43.6818583900001,2021,January
GO-2021198314,28,Rustic,-79.50475341,43.7157347200001,2021,January
GO-2021238843,145,Malvern West,-79.23217798,43.7952077800001,2021,February
GO-2021250265,119,Wexford/Maryvale,-79.30219988,43.7437542500001,2021,February
GO-2021251003,31,Yorkdale-Glen Park,-79.46208146,43.71248473,2021,February
GO-2021257693,62,East End-Danforth,-79.30733236,43.6869310700001,2021,February
GO-2021277195,7,Willowridge-Martingrove-Richview,-79.5648619,43.6838410600001,2021,February
GO-2021334695,71,Cabbagetown-South St.James Town,-79.3733359299999,43.6662275800001,2021,February
GO-2021363118,16,Stonegate-Queensway,-79.4940423099999,43.64395947,2021,February
GO-2021368408,110,Keelesdale-Eglinton West,-79.47039769,43.6912192,2021,February
GO-2021424868,120,Clairlea-Birchmount,-79.27084608,43.7136647900001,2021,March
GO-2021437169,30,Brookhaven-Amesbury,-79.4979708399999,43.6985326500001,2021,March
GO-2021511040,25,Glenfield-Jane Heights,-79.51044558,43.74922073,2021,March
GO-2021611765,8,Humber Heights-Westmount,-79.52560393,43.6995888800001,2021,April
GO-2021614694,48,Hillcrest Village,-79.3518675399999,43.7970495700001,2021,April
GO-2021618567,57,Broadview North,-79.35005957,43.69126018,2021,April
GO-2021683552,54,O'Connor-Parkview,-79.3172162399999,43.7015451500001,2021,April
GO-2021646518,126,Dorset Park,-79.28594715,43.77156796,2021,April
GO-2021700719,28,Rustic,-79.50534135,43.70840838,2021,April
GO-2021904598,7,Willowridge-Martingrove-Richview,-79.5687614399999,43.67411322,2021,May
GO-2021951127,130,Milliken,-79.28431547,43.81687479,2021,May
GO-2021961854,70,South Riverdale,-79.35098441,43.66034525,2021,May
GO-20211028789,80,Palmerston-Little Italy,-79.4187309499999,43.65903123,2021,June
GO-20211087369,141,Golfdale-Cedarbrae-Woburn,-79.21419029,43.7615272400001,2021,June
GO-20211107853,138,Eglinton East,-79.24381943,43.74395402,2021,June
GO-20211112628,138,Eglinton East,-79.24505779,43.74322406,2021,June
GO-20211108068,112,Beechborough-Greenbrook,-79.4814631099999,43.69249868,2021,June
GO-20211158175,112,Beechborough-Greenbrook,-79.48397161,43.68986304,2021,June
GO-20211233778,33,Clanton Park,-79.4375228,43.75148661,2021,July
GO-20211236893,44,Flemingdon Park,-79.3280819,43.7156069800001,2021,July
GO-20211236780,170,Yonge-Bay Corridor,-79.38376255,43.6557097800001,2021,July
GO-20211248165,126,Dorset Park,-79.2832466099999,43.7717268000001,2021,July
GO-20211263005,27,York University Heights,-79.48875881,43.75450634,2021,July
GO-20211292779,27,York University Heights,-79.48875881,43.75450634,2021,July
GO-20211319545,23,Pelmo Park-Humberlea,-79.53408631,43.71687467,2021,July
GO-20211362894,123,Cliffcrest,-79.23525618,43.7061819400001,2021,July
GO-20211359540,70,South Riverdale,-79.35494779,43.64121572,2021,July
GO-20211360309,6,Kingsview Village-The Westway,-79.5441617,43.69761594,2021,July
GO-20211370623,108,Briar Hill-Belgravia,-79.4482585499999,43.6985912600001,2021,July
GO-20211382319,30,Brookhaven-Amesbury,-79.48852544,43.7054531200001,2021,July
GO-20211417029,68,North Riverdale,-79.34945465,43.66614488,2021,July
GO-20211484398,62,East End-Danforth,-79.31167633,43.6859435100001,2021,August
GO-20211494943,78,Kensington-Chinatown,-79.4000121999999,43.6561531900001,2021,August
GO-20211543961,30,Brookhaven-Amesbury,-79.48897714,43.6977066200001,2021,August
GO-20211538967,144,Morningside Heights,-79.18973651,43.85078973,2021,August
GO-20211617066,110,Keelesdale-Eglinton West,-79.4708958099999,43.6804648200001,2021,August
GO-20211630428,19,Long Branch,-79.53939847,43.5930934300001,2021,August
GO-20211638087,164,Wellington Place,-79.3892410299999,43.64841255,2021,August
GO-20211677261,73,Moss Park,-79.36780279,43.65181198,2021,September
GO-20211684171,27,York University Heights,-79.48446015,43.78389925,2021,September
GO-20211692780,159,Etobicoke City Centre,-79.51720854,43.62420203,2021,September
GO-20211699665,140,Guildwood,-79.2112770099999,43.75112576,2021,September
GO-20211713828,25,Glenfield-Jane Heights,-79.5128074199999,43.7514667400001,2021,September
GO-20211788435,124,Kennedy Park,-79.2539576299999,43.7248214000001,2021,September
GO-20211794405,72,Regent Park,-79.36097505,43.6619143,2021,September
GO-20211851845,144,Morningside Heights,-79.18875726,43.82514301,2021,September
GO-20211874352,1,West Humber-Clairville,-79.5903674099999,43.7340051900001,2021,September
GO-20211896862,64,Woodbine Corridor,-79.32041923,43.67711566,2021,October
GO-20211971401,146,Malvern East,-79.20482773,43.79744119,2021,October
GO-20211987049,27,York University Heights,-79.48758849,43.74960108,2021,October
GO-20212022276,27,York University Heights,-79.4808566899999,43.7571481800001,2021,October
GO-20212037136,110,Keelesdale-Eglinton West,-79.47390812,43.69041488,2021,October
GO-20212036766,25,Glenfield-Jane Heights,-79.51371066,43.75418203,2021,October
GO-20212040619,23,Pelmo Park-Humberlea,-79.53368757,43.71359821,2021,October
GO-20212048858,120,Clairlea-Birchmount,-79.29751157,43.7256449600001,2021,October
GO-20212071533,145,Malvern West,-79.2241732099999,43.80395316,2021,October
GO-20212079091,126,Dorset Park,-79.2810747899999,43.7657958500001,2021,October
GO-20212091136,25,Glenfield-Jane Heights,-79.50028637,43.7386239100001,2021,October
GO-20212177949,134,Highland Creek,-79.16298362,43.7939733000001,2021,November
GO-20212209204,150,Fenside-Parkwoods,-79.3204179799999,43.7563471500001,2021,November
GO-20212211875,141,Golfdale-Cedarbrae-Woburn,-79.20477951,43.76396047,2021,November
GO-20212277790,143,West Rouge,-79.1750166099999,43.80457197,2021,November
GO-20212373251,174,South Eglinton-Davisville,-79.39189891,43.7055588600001,2021,December
GO-20212397941,128,Agincourt South-Malvern West,-79.2595356799999,43.79211352,2021,December
GO-20212471927,25,Glenfield-Jane Heights,-79.51044558,43.74922073,2021,December
GO-20212477849,32,Englemount-Lawrence,-79.44354801,43.71877318,2021,December
GO-20212487697,111,Rockcliffe-Smythe,-79.48290274,43.6787964600001,2021,December
GO-20212516090,115,Mount Dennis,-79.48566769,43.6850760400001,2021,December
GO-20229964,23,Pelmo Park-Humberlea,-79.53535957,43.71031843,2022,January
GO-202216903,20,Alderwood,-79.53187035,43.6001165500001,2022,January
GO-202216630,80,Palmerston-Little Italy,-79.41659813,43.65570094,2022,January
GO-202217098,161,Humber Bay Shores,-79.4740349799999,43.6305640800001,2022,January
GO-202250758,167,Church-Wellesley,-79.38315682,43.6710402300001,2022,January
GO-2022110972,5,Elms-Old Rexdale,-79.55597987,43.7169414200001,2022,January
GO-2022124347,57,Broadview North,-79.3508686599999,43.6879637600001,2022,January
GO-2022139163,30,Brookhaven-Amesbury,-79.47040205,43.6985619100001,2022,January
GO-2022151149,100,Yonge-Eglinton,-79.40744139,43.7018332100001,2022,January
GO-2022267789,25,Glenfield-Jane Heights,-79.5048322499999,43.7480382800001,2022,February
GO-2022294326,156,Bendale-Glen Andrew,-79.2635136599999,43.75477992,2022,February
GO-2022314804,36,Newtonbrook West,-79.4374638099999,43.78502057,2022,February
GO-2022324234,30,Brookhaven-Amesbury,-79.47680739,43.7030208,2022,February
GO-2022385565,136,West Hill,-79.1868623999999,43.77060655,2022,February
GO-2022458878,89,Runnymede-Bloor West Village,-79.48849365,43.6591320900001,2022,March
GO-2022499009,142,Woburn North,-79.25123515,43.7796793200001,2022,March
GO-2022576248,70,South Riverdale,-79.33215992,43.65987261,2022,March
GO-2022613599,73,Moss Park,-79.36790417,43.65721718,2022,April
GO-2022646404,74,North St.James Town,-79.3768506599999,43.6723523800001,2022,April
GO-2022661027,73,Moss Park,-79.3734549499999,43.6572976900001,2022,April
GO-2022689316,166,St Lawrence-East Bayfront-The Islands,-79.37960001,43.64209686,2022,April
GO-2022792257,87,High Park-Swansea,-79.4699109599999,43.63720442,2022,April
GO-2022804180,2,Mount Olive-Silverstone-Jamestown,-79.58380349,43.7468081000001,2022,April
GO-2022849364,146,Malvern East,-79.1990769499999,43.80027433,2022,May
GO-2022868493,154,Oakdale-Beverley Heights,-79.50924445,43.72344008,2022,May
GO-2022964428,78,Kensington-Chinatown,-79.3893803,43.65214538,2022,May
GO-20221060544,108,Briar Hill-Belgravia,-79.44278975,43.69729598,2022,June
GO-20221087191,141,Golfdale-Cedarbrae-Woburn,-79.2110468499999,43.76286021,2022,June
GO-20221138477,38,Lansing-Westgate,-79.4107451199999,43.76070773,2022,June
GO-20221150299,147,L'Amoreaux West,-79.33151614,43.8014713700001,2022,June
GO-20221149694,159,Etobicoke City Centre,-79.53403138,43.63844241,2022,June
GO-20221153656,8,Humber Heights-Westmount,-79.51658143,43.69382045,2022,June
GO-20221164624,31,Yorkdale-Glen Park,-79.4651579499999,43.70593998,2022,June
GO-20221294476,64,Woodbine Corridor,-79.31190314,43.6803699600001,2022,July
GO-20221295738,27,York University Heights,-79.47147699,43.76782031,2022,July
GO-20221324110,156,Bendale-Glen Andrew,-79.25355602,43.7779233100001,2022,July
GO-20221360743,166,St Lawrence-East Bayfront-The Islands,-79.38147201,43.6429066200001,2022,July
GO-20221362949,164,Wellington Place,-79.4027018799999,43.6439201100001,2022,July
GO-20221443372,120,Clairlea-Birchmount,-79.2893084899999,43.7010039,2022,July
GO-20221527751,113,Weston,-79.51212106,43.701085,2022,August
GO-20221594291,154,Oakdale-Beverley Heights,-79.50812167,43.7279891800001,2022,August
GO-20221608092,122,Birchcliffe-Cliffside,-79.25433156,43.6991245500001,2022,August
GO-20221652609,38,Lansing-Westgate,-79.44003299,43.76176567,2022,August
GO-20221757893,27,York University Heights,-79.48954494,43.74680734,2022,September
GO-20221760173,153,Avondale,-79.4038930999999,43.7604366300001,2022,September
GO-20221800162,161,Humber Bay Shores,-79.48931103,43.61377308,2022,September
GO-20221835644,24,Black Creek,-79.51377459,43.7586795,2022,September
GO-20221836380,4,Rexdale-Kipling,-79.55511244,43.7150962100001,2022,September
GO-20221839939,138,Eglinton East,-79.25578146,43.7366975900001,2022,September
GO-20221864755,20,Alderwood,-79.5391851799999,43.6078356300001,2022,September
GO-20221934921,73,Moss Park,-79.37478802,43.66081101,2022,October
GO-20221946068,25,Glenfield-Jane Heights,-79.51923547,43.7528655400001,2022,October
GO-20221963156,113,Weston,-79.51131176,43.6983365400001,2022,October
GO-20221968025,27,York University Heights,-79.47147699,43.76782031,2022,October
GO-20222052791,164,Wellington Place,-79.4007817,43.6474382100001,2022,October
GO-20222099784,69,Blake-Jones,-79.33536336,43.6808386800001,2022,October
GO-20222120467,142,Woburn North,-79.22657265,43.7775834400001,2022,October
GO-20222165958,25,Glenfield-Jane Heights,-79.5170711599999,43.75484813,2022,November
GO-20222209711,130,Milliken,-79.29493081,43.8207016100001,2022,November
GO-20222229664,85,South Parkdale,-79.4327352299999,43.6404714500001,2022,November
GO-20222265498,1,West Humber-Clairville,-79.6152031999999,43.7319748100001,2022,November
GO-20222377717,65,Greenwood-Coxwell,-79.32976981,43.68160175,2022,December
GO-20222396611,88,High Park North,-79.46821933,43.65632622,2022,December
GO-20222413771,61,Taylor-Massey,-79.29217555,43.6960715100001,2022,December
GO-20222452652,135,Morningside,-79.20511142,43.76503825,2022,December
GO-20222467066,170,Yonge-Bay Corridor,-79.38246743,43.64528606,2022,December
GO-20222554708,118,Tam O'Shanter-Sullivan,-79.30039226,43.7805032000001,2022,December
